timestamp_sec,state,marker_found,marker_id,horizontal_error,distance_m,front_obstacle_m,linear_x,angular_z,stop_reason
1334.200,TRACK,True,0,0.000000,1.254373,,0.160000,-0.000000,none
1334.300,TRACK,True,0,0.001563,1.235014,,0.160000,-0.002187,none
1334.400,TRACK,False,,,,,0.160000,-0.000000,none
1334.500,TRACK,True,0,-0.001563,1.187631,,0.160000,0.002187,none
1334.600,TRACK,True,0,0.000000,1.170274,,0.160000,-0.000000,none
1334.700,TRACK,True,0,0.000781,1.155001,,0.160000,-0.001094,none
1334.800,TRACK,True,0,0.000781,1.154713,,0.160000,-0.001094,none
1334.900,TRACK,True,0,0.000000,1.137016,,0.160000,-0.000000,none
1335.000,TRACK,True,0,0.000000,1.110035,,0.160000,-0.000000,none
1335.100,TRACK,True,0,0.000000,1.105606,,0.160000,-0.000000,none
1335.200,TRACK,True,0,0.000000,1.075863,,0.160000,-0.000000,none
1335.300,TRACK,True,0,0.000000,1.069739,,0.160000,-0.000000,none
1335.400,TRACK,True,0,0.000000,1.039643,,0.160000,-0.000000,none
1335.500,TRACK,True,0,0.000781,1.023261,,0.160000,-0.001094,none
1335.600,TRACK,True,0,0.000781,1.006989,,0.160000,-0.001094,none
1335.700,TRACK,True,0,0.000000,0.995555,,0.160000,-0.000000,none
1335.800,TRACK,True,0,0.000000,0.974775,,0.160000,-0.000000,none
1335.900,TRACK,True,0,0.000000,0.971426,,0.160000,-0.000000,none
1336.000,TRACK,True,0,0.000000,0.951620,,0.160000,-0.000000,none
1336.100,TRACK,True,0,0.000781,0.925575,,0.160000,-0.001094,none
1336.200,TRACK,True,0,0.000781,0.908866,,0.160000,-0.001094,none
1336.300,TRACK,True,0,0.000000,0.899557,,0.160000,-0.000000,none
1336.400,TRACK,True,0,0.000000,0.879836,,0.160000,-0.000000,none
1336.500,TRACK,True,0,0.000000,0.857728,,0.160000,-0.000000,none
1336.600,TRACK,True,0,0.000781,0.856283,,0.160000,-0.001094,none
1336.700,TRACK,False,,,,,0.160000,-0.000000,none
1336.800,TRACK,True,0,0.000781,0.810143,,0.160000,-0.001094,none
1336.900,TRACK,True,0,0.000781,0.797405,,0.156592,-0.001094,none
1337.000,TRACK,True,0,0.000000,0.788318,,0.153411,-0.000000,none
1337.100,TRACK,False,,,,,0.147265,-0.000000,none
1337.200,TRACK,True,0,0.001563,0.755697,,0.141994,-0.002187,none
1337.300,TRACK,True,0,0.000000,0.740409,,0.136643,-0.000000,none
1337.400,TRACK,False,,,,,0.131965,-0.000000,none
1337.500,TRACK,True,0,0.000000,0.712224,,0.126778,-0.000000,none
1337.600,TRACK,True,0,0.000781,0.700281,,0.122598,-0.001094,none
1337.700,TRACK,True,0,0.000781,0.684362,,0.117027,-0.001094,none
1337.800,TRACK,True,0,0.000781,0.673419,,0.113197,-0.001094,none
1337.900,TRACK,True,0,0.000781,0.663213,,0.109624,-0.001094,none
1338.000,TRACK,True,0,0.000781,0.653273,,0.106145,-0.001094,none
1338.100,TRACK,True,0,0.000000,0.639452,,0.101308,-0.000000,none
1338.200,TRACK,True,0,0.000781,0.632772,,0.098970,-0.001094,none
1338.300,TRACK,False,,,,,0.095400,-0.000000,none
1338.400,TRACK,True,0,0.000781,0.610050,,0.091018,-0.001094,none
1338.500,TRACK,False,,,,,0.088894,-0.000000,none
1338.600,TRACK,True,0,0.000781,0.591666,,0.084583,-0.001094,none
1338.700,TRACK,False,,,,,0.082026,-0.003281,none
1338.800,TRACK,True,0,0.000781,0.572863,,0.078002,-0.001094,none
1338.900,TRACK,True,0,-0.000781,0.567944,,0.076281,0.001094,none
1339.000,TRACK,True,0,-0.000781,0.556123,,0.072143,0.001094,none
1339.100,TRACK,False,,,,,0.069356,-0.000000,none
1339.200,TRACK,True,0,0.000781,0.544297,,0.068004,-0.001094,none
1339.300,TRACK,True,0,0.000781,0.533362,,0.064177,-0.001094,none
1339.400,TRACK,True,0,0.000000,0.530363,,0.063127,-0.000000,none
1339.500,TRACK,False,,,,,0.061353,-0.001094,none
1339.600,TRACK,True,0,0.000000,0.515635,,0.057972,-0.000000,none
1339.700,TRACK,False,,,,,0.056844,-0.002187,none
1339.800,TRACK,True,0,0.000000,0.503298,,0.053654,-0.000000,none
1339.900,TRACK,True,0,0.000781,0.499405,,0.052292,-0.001094,none
1340.000,TRACK,True,0,0.000781,0.492214,,0.049775,-0.001094,none
1340.100,TRACK,True,0,0.000781,0.488039,,0.048314,-0.001094,none
1340.200,TRACK,True,0,0.000781,0.482252,,0.046288,-0.001094,none
1340.300,TRACK,True,0,0.000000,0.479516,,0.045331,-0.000000,none
1340.400,TRACK,True,0,-0.000781,0.475343,,0.043870,0.001094,none
1340.500,TRACK,True,0,0.000781,0.469017,,0.041656,-0.001094,none
1340.600,TRACK,True,0,-0.000781,0.465187,,0.040316,0.001094,none
1340.700,TRACK,True,0,0.000000,0.461197,,0.038919,-0.000000,none
1340.800,TRACK,True,0,0.000000,0.456411,,0.037244,-0.000000,none
1340.900,TRACK,True,0,0.000781,0.452680,,0.035938,-0.001094,none
1341.000,TRACK,True,0,0.000000,0.450979,,0.035343,-0.000000,none
1341.100,TRACK,True,0,0.000000,0.444964,,0.033238,-0.000000,none
1341.200,TRACK,True,0,0.000000,0.440164,,0.031558,-0.000000,none
1341.300,TRACK,True,0,0.001563,0.437832,,0.030741,-0.002187,none
1341.400,TRACK,True,0,0.000781,0.438013,,0.030804,-0.001094,none
1341.500,TRACK,True,0,0.000781,0.431744,,0.028610,-0.001094,none
1341.600,TRACK,True,0,0.000000,0.430874,,0.028306,-0.000000,none
1341.700,TRACK,True,0,0.000000,0.426349,,0.026722,-0.000000,none
1341.800,TRACK,True,0,0.000000,0.426053,,0.026619,-0.000000,none
1341.900,TRACK,True,0,0.000000,0.421947,,0.025181,-0.000000,none
1342.000,TRACK,True,0,0.000000,0.419152,,0.024203,-0.000000,none
1342.100,TRACK,False,,,,,0.023531,-0.001094,none
1342.200,TRACK,True,0,0.000781,0.414477,,0.022567,-0.001094,none
1342.300,TRACK,True,0,0.000000,0.412208,,0.021773,-0.000000,none
1342.400,TRACK,False,,,,,0.021258,-0.000000,none
1342.500,TRACK,False,,,,,0.020785,-0.000000,none
1342.600,TRACK,True,0,0.000781,0.406245,,0.019686,-0.001094,none
1342.700,TRACK,True,0,0.000000,0.404047,,0.018916,-0.000000,none
1342.800,TRACK,False,,,,,0.018210,-0.001094,none
1342.900,TRACK,True,0,0.000000,0.400283,,0.017599,-0.000000,none
1343.000,TRACK,True,0,0.000781,0.398317,,0.016911,-0.001094,none
1343.100,TRACK,True,0,0.000781,0.397204,,0.016522,-0.001094,none
1343.200,TRACK,True,0,-0.000781,0.393946,,0.015381,0.001094,none
1343.300,TRACK,False,,,,,0.014892,-0.001094,none
1343.400,TRACK,True,0,0.000000,0.391333,,0.014467,-0.000000,none
1343.500,TRACK,True,0,0.000000,0.389582,,0.013854,-0.000000,none
1343.600,TRACK,True,0,0.000781,0.389633,,0.013872,-0.001094,none
1343.700,TRACK,True,0,0.000000,0.387637,,0.013173,-0.000000,none
1343.800,TRACK,True,0,0.000781,0.384977,,0.012242,-0.001094,none
1343.900,TRACK,True,0,0.000000,0.384178,,0.011962,-0.000000,none
1344.000,TRACK,True,0,0.000000,0.384011,,0.011904,-0.000000,none
1344.100,TRACK,True,0,0.000000,0.382495,,0.011373,-0.000000,none
1344.200,TRACK,True,0,0.000000,0.381557,,0.011045,-0.000000,none
1344.300,TRACK,True,0,0.000000,0.380454,,0.010659,-0.000000,none
1344.400,STOP,True,0,-0.000781,0.378596,,0.000000,0.000000,reached
1344.500,STOP,True,0,0.002344,0.372729,,0.000000,0.000000,reached
1344.600,STOP,True,0,0.032813,0.364338,,0.000000,0.000000,reached
1344.700,STOP,True,0,0.033594,0.365079,,0.000000,0.000000,reached
1344.800,STOP,True,0,0.035937,0.365254,,0.000000,0.000000,reached
