timestamp_sec,state,marker_found,marker_id,horizontal_error,distance_m,front_obstacle_m,linear_x,angular_z,stop_reason
843.100,TRACK,False,,,,,0.091727,-0.000000,none
843.200,TRACK,False,,,,,0.088481,-0.000000,none
843.300,TRACK,True,0,0.000000,0.592919,,0.085022,-0.000000,none
843.400,TRACK,True,0,0.000000,0.584383,,0.082034,-0.000000,none
843.500,TRACK,True,0,0.000000,0.576595,,0.079308,-0.000000,none
843.600,TRACK,False,,,,,0.076425,-0.000000,none
843.700,TRACK,True,0,-0.000781,0.557898,,0.072764,0.001094,none
843.800,TRACK,True,0,0.000000,0.552484,,0.070869,-0.000000,none
843.900,TRACK,True,0,0.000000,0.545000,,0.068250,-0.000000,none
844.000,TRACK,False,,,,,0.065672,-0.000000,none
844.100,TRACK,True,0,0.000000,0.530467,,0.063163,-0.000000,none
844.200,TRACK,True,0,0.000000,0.523487,,0.060721,-0.000000,none
844.300,TRACK,True,0,0.000781,0.516826,,0.058389,-0.001094,none
844.400,TRACK,True,0,0.000000,0.510064,,0.056023,-0.000000,none
844.500,TRACK,False,,,,,0.054280,-0.001094,none
844.600,TRACK,False,,,,,0.053204,-0.001094,none
844.700,TRACK,False,,,,,0.051559,-0.000000,none
844.800,TRACK,False,,,,,0.049410,-0.000000,none
844.900,TRACK,True,0,-0.000781,0.486453,,0.047759,0.001094,none
845.000,TRACK,True,0,0.000000,0.479338,,0.045268,-0.000000,none
845.100,TRACK,False,,,,,0.043244,-0.000000,none
845.200,TRACK,False,,,,,0.042777,-0.001094,none
845.300,TRACK,False,,,,,0.041321,-0.000000,none
845.400,TRACK,False,,,,,0.039688,0.001094,none
845.500,TRACK,False,,,,,0.038014,0.001094,none
845.600,TRACK,True,0,0.000000,0.452034,,0.035712,-0.000000,none
845.700,TRACK,False,,,,,0.035286,-0.001094,none
845.800,TRACK,True,0,0.000000,0.447023,,0.033958,-0.000000,none
845.900,TRACK,True,0,0.000000,0.441759,,0.032116,-0.000000,none
846.000,TRACK,True,0,0.000781,0.438096,,0.030834,-0.001094,none
846.100,TRACK,True,0,0.000000,0.437198,,0.030519,-0.000000,none
846.200,TRACK,False,,,,,0.030103,-0.001094,none
846.300,TRACK,False,,,,,0.028856,-0.000000,none
846.400,TRACK,False,,,,,0.027229,-0.000000,none
846.500,TRACK,True,0,0.000781,0.424275,,0.025996,-0.001094,none
846.600,TRACK,True,0,-0.000781,0.422053,,0.025219,0.001094,none
846.700,TRACK,False,,,,,0.024059,-0.000000,none
846.800,TRACK,False,,,,,0.024076,-0.000000,none
846.900,TRACK,True,0,0.000000,0.414427,,0.022550,-0.000000,none
847.000,TRACK,False,,,,,0.022550,-0.000000,none
847.100,TRACK,True,0,0.000781,0.409027,,0.020659,-0.001094,none
847.200,TRACK,True,0,0.000000,0.407996,,0.020298,-0.000000,none
847.300,TRACK,False,,,,,0.019589,-0.000000,none
847.400,TRACK,True,0,0.000000,0.404077,,0.018927,-0.000000,none
847.500,TRACK,True,0,0.000000,0.401869,,0.018154,-0.000000,none
847.600,TRACK,True,0,0.000000,0.399800,,0.017430,-0.000000,none
847.700,TRACK,True,0,0.000000,0.397850,,0.016748,-0.000000,none
847.800,TRACK,False,,,,,0.016748,-0.000000,none
847.900,TRACK,True,0,-0.000781,0.394820,,0.015687,0.001094,none
848.000,TRACK,False,,,,,0.015670,0.001094,none
848.100,TRACK,True,0,0.000000,0.391677,,0.014587,-0.000000,none
848.200,TRACK,True,0,0.000781,0.389040,,0.013664,-0.001094,none
848.300,TRACK,True,0,0.000000,0.388142,,0.013350,-0.000000,none
848.400,TRACK,False,,,,,0.013020,-0.001094,none
848.500,TRACK,True,0,0.000000,0.386262,,0.012692,-0.000000,none
848.600,TRACK,False,,,,,0.012098,-0.000000,none
848.700,TRACK,False,,,,,0.012098,-0.000000,none
848.800,TRACK,True,0,0.000000,0.382548,,0.011392,-0.000000,none
848.900,TRACK,True,0,0.000000,0.380714,,0.010750,-0.000000,none
849.000,STOP,True,0,0.000000,0.378862,,0.000000,0.000000,reached
849.100,STOP,True,0,0.000000,0.375330,,0.000000,0.000000,reached
849.200,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
849.300,STOP,True,0,0.000000,0.364974,,0.000000,0.000000,reached
849.400,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
849.500,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
849.600,STOP,False,,,,,0.000000,0.000000,reached
849.700,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
849.800,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
849.900,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
850.000,STOP,False,,,,,0.000000,0.000000,reached
850.100,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
850.200,STOP,False,,,,,0.000000,0.000000,reached
850.300,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
850.400,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
850.500,STOP,False,,,,,0.000000,0.000000,reached
850.600,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
850.700,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
850.800,STOP,True,0,0.000000,0.365000,,0.000000,0.000000,reached
