timestamp_sec,state,marker_found,marker_id,horizontal_error,distance_m,front_obstacle_m,linear_x,angular_z,stop_reason
642.000,TRACK,True,0,0.000000,0.710447,,0.126156,-0.000000,none
642.100,TRACK,True,0,0.000000,0.694980,,0.120743,-0.000000,none
642.200,TRACK,True,0,0.000000,0.683221,,0.116627,-0.000000,none
642.300,TRACK,False,,,,,0.113513,-0.000000,none
642.400,TRACK,True,0,0.000781,0.660315,,0.108610,-0.001094,none
642.500,TRACK,False,,,,,0.105775,-0.000000,none
642.600,TRACK,False,,,,,0.101447,-0.000000,none
642.700,TRACK,True,0,0.000000,0.620995,,0.094848,-0.000000,none
642.800,TRACK,True,0,0.000000,0.612077,,0.091727,-0.000000,none
642.900,TRACK,False,,,,,0.091727,-0.000000,none
643.000,TRACK,True,0,-0.000781,0.595812,,0.086034,0.001094,none
643.100,TRACK,True,0,0.000781,0.587221,,0.083027,-0.001094,none
643.200,TRACK,True,0,0.000781,0.578679,,0.080038,-0.001094,none
643.300,TRACK,False,,,,,0.079308,-0.000000,none
643.400,TRACK,False,,,,,0.076425,-0.000000,none
643.500,TRACK,True,0,-0.000781,0.554329,,0.071515,0.001094,none
643.600,TRACK,False,,,,,0.070869,-0.000000,none
643.700,TRACK,False,,,,,0.068247,-0.000000,none
643.800,TRACK,True,0,0.000781,0.532093,,0.063733,-0.001094,none
643.900,TRACK,True,0,0.000000,0.526307,,0.061707,-0.000000,none
644.000,TRACK,False,,,,,0.060720,-0.000000,none
644.100,TRACK,False,,,,,0.058341,-0.000000,none
644.200,TRACK,True,0,0.000000,0.510063,,0.056022,-0.000000,none
644.300,TRACK,False,,,,,0.053763,-0.000000,none
644.400,TRACK,True,0,0.000000,0.497313,,0.051559,-0.000000,none
644.500,TRACK,True,0,0.000000,0.491173,,0.049411,-0.000000,none
644.600,TRACK,True,0,-0.000781,0.486660,,0.047831,0.001094,none
644.700,TRACK,True,0,0.000781,0.480779,,0.045773,-0.001094,none
644.800,TRACK,True,0,0.000781,0.477721,,0.044702,-0.001094,none
644.900,TRACK,True,0,0.000781,0.472062,,0.042722,-0.001094,none
645.000,TRACK,True,0,0.000000,0.468059,,0.041321,-0.000000,none
645.100,TRACK,False,,,,,0.039881,0.001094,none
645.200,TRACK,True,0,-0.000781,0.458541,,0.037989,0.001094,none
645.300,TRACK,False,,,,,0.037989,0.001094,none
645.400,TRACK,True,0,0.000000,0.452103,,0.035736,-0.000000,none
645.500,TRACK,True,0,0.000781,0.448150,,0.034353,-0.001094,none
645.600,TRACK,True,0,0.000000,0.444218,,0.032976,-0.000000,none
645.700,TRACK,False,,,,,0.032198,-0.000000,none
645.800,TRACK,False,,,,,0.030499,-0.000000,none
645.900,TRACK,True,0,0.000000,0.434688,,0.029641,-0.000000,none
646.000,TRACK,True,0,0.000000,0.432446,,0.028856,-0.000000,none
646.100,TRACK,True,0,0.000000,0.427742,,0.027210,-0.000000,none
646.200,TRACK,False,,,,,0.026795,-0.001094,none
646.300,TRACK,False,,,,,0.026010,-0.001094,none
646.400,TRACK,True,0,0.000000,0.418790,,0.024076,-0.000000,none
646.500,TRACK,True,0,0.000000,0.418790,,0.024076,-0.000000,none
646.600,TRACK,True,0,-0.000781,0.415505,,0.022927,0.001094,none
646.700,TRACK,True,0,-0.000781,0.413256,,0.022140,0.001094,none
646.800,TRACK,True,0,0.000000,0.410110,,0.021039,-0.000000,none
646.900,TRACK,True,0,0.000781,0.409027,,0.020659,-0.001094,none
647.000,TRACK,True,0,0.000000,0.405927,,0.019575,-0.000000,none
647.100,TRACK,True,0,0.000781,0.404933,,0.019226,-0.001094,none
647.200,TRACK,False,,,,,0.018154,-0.000000,none
647.300,TRACK,True,0,0.000781,0.400792,,0.017777,-0.001094,none
647.400,TRACK,False,,,,,0.017077,0.001094,none
647.500,TRACK,True,0,0.000000,0.397850,,0.016748,-0.000000,none
647.600,TRACK,False,,,,,0.015697,0.001094,none
647.700,TRACK,False,,,,,0.015670,0.001094,none
647.800,TRACK,True,0,0.000781,0.392839,,0.014994,-0.001094,none
647.900,TRACK,True,0,0.000000,0.390014,,0.014005,-0.000000,none
648.000,TRACK,False,,,,,0.014005,-0.000000,none
648.100,TRACK,True,0,0.001563,0.388147,,0.013351,-0.002187,none
648.200,TRACK,False,,,,,0.012680,-0.000000,none
648.300,TRACK,True,0,-0.000781,0.385287,,0.012351,0.001094,none
648.400,TRACK,False,,,,,0.012098,-0.000000,none
648.500,TRACK,True,0,0.000000,0.382548,,0.011392,-0.000000,none
648.600,TRACK,False,,,,,0.011392,-0.000000,none
648.700,STOP,True,0,0.000000,0.378874,,0.000000,0.000000,reached
648.800,STOP,True,0,0.000000,0.371823,,0.000000,0.000000,reached
648.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
649.000,STOP,True,0,0.000781,0.365805,,0.000000,0.000000,reached
649.100,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
649.200,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
649.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
649.400,STOP,False,,,,,0.000000,0.000000,reached
649.500,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
649.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
649.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
649.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
649.900,STOP,True,0,0.000781,0.365836,,0.000000,0.000000,reached
650.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
650.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
650.200,STOP,True,0,0.000781,0.365836,,0.000000,0.000000,reached
650.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
650.400,STOP,True,0,0.000781,0.365805,,0.000000,0.000000,reached
650.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
650.600,STOP,False,,,,,0.000000,0.000000,reached
650.700,STOP,False,,,,,0.000000,0.000000,reached
650.800,STOP,True,0,0.000781,0.365805,,0.000000,0.000000,reached
650.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
651.000,STOP,True,0,0.000781,0.365805,,0.000000,0.000000,reached
651.100,STOP,True,0,0.000781,0.365836,,0.000000,0.000000,reached
651.200,STOP,False,,,,,0.000000,0.000000,reached
651.300,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
651.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
651.500,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
651.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
651.700,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
651.800,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
651.900,STOP,True,0,0.000781,0.365805,,0.000000,0.000000,reached
652.000,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
652.100,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
652.200,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
652.300,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
652.400,STOP,True,0,0.000781,0.365836,,0.000000,0.000000,reached
652.500,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
652.600,STOP,False,,,,,0.000000,0.000000,reached
652.700,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
652.800,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
652.900,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
653.000,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
653.100,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
653.200,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
653.300,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
653.400,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
653.500,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
653.600,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
653.700,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
653.800,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
653.900,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
654.000,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
654.100,STOP,False,,,,,0.000000,0.000000,reached
654.200,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
654.300,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
654.400,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
654.500,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
654.600,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
654.700,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
654.800,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
654.900,STOP,False,,,,,0.000000,0.000000,reached
655.000,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
655.100,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
655.200,STOP,False,,,,,0.000000,0.000000,reached
655.300,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
655.400,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
655.500,STOP,False,,,,,0.000000,0.000000,reached
655.600,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
655.700,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
655.800,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
655.900,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
656.000,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
656.100,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
656.200,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
656.300,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
656.400,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
656.500,STOP,False,,,,,0.000000,0.000000,reached
656.600,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
656.700,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
656.800,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
656.900,STOP,False,,,,,0.000000,0.000000,reached
657.000,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
657.100,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
657.200,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
657.300,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
657.400,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
657.500,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
657.600,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
657.700,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
657.800,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
657.900,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
658.000,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
658.100,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
658.200,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
658.300,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
658.400,STOP,False,,,,,0.000000,0.000000,reached
658.500,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
658.600,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
658.700,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
658.800,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
658.900,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
659.000,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
659.100,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
659.200,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
659.300,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
659.400,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
659.500,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
659.600,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
659.700,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
659.800,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
659.900,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
660.000,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
660.100,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
660.200,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
660.300,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
660.400,STOP,True,0,0.000781,0.365716,,0.000000,0.000000,reached
660.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
660.600,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
660.700,STOP,True,0,0.000781,0.365808,,0.000000,0.000000,reached
660.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
660.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.000,STOP,False,,,,,0.000000,0.000000,reached
661.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
661.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
662.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
662.100,STOP,False,,,,,0.000000,0.000000,reached
662.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
662.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
662.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
662.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
662.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
662.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
662.800,STOP,False,,,,,0.000000,0.000000,reached
662.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
663.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
663.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
663.200,STOP,False,,,,,0.000000,0.000000,reached
663.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
663.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
663.500,STOP,False,,,,,0.000000,0.000000,reached
663.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
663.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
663.800,STOP,False,,,,,0.000000,0.000000,reached
663.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
664.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
664.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
664.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
664.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
664.400,STOP,False,,,,,0.000000,0.000000,reached
664.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
664.600,STOP,False,,,,,0.000000,0.000000,reached
664.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
664.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
664.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
665.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
665.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
665.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
665.300,STOP,False,,,,,0.000000,0.000000,reached
665.400,STOP,False,,,,,0.000000,0.000000,reached
665.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
665.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
665.700,STOP,False,,,,,0.000000,0.000000,reached
665.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
665.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
666.000,STOP,False,,,,,0.000000,0.000000,reached
666.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
666.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
666.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
666.400,STOP,False,,,,,0.000000,0.000000,reached
666.500,STOP,False,,,,,0.000000,0.000000,reached
666.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
666.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
666.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
666.900,STOP,False,,,,,0.000000,0.000000,reached
667.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
667.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
667.200,STOP,False,,,,,0.000000,0.000000,reached
667.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
667.400,STOP,False,,,,,0.000000,0.000000,reached
667.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
667.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
667.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
667.800,STOP,False,,,,,0.000000,0.000000,reached
667.900,STOP,False,,,,,0.000000,0.000000,reached
668.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
668.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
668.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
668.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
668.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
668.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
668.600,STOP,False,,,,,0.000000,0.000000,reached
668.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
668.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
668.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
669.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
670.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
671.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
671.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
671.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
671.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
671.400,STOP,False,,,,,0.000000,0.000000,reached
671.500,STOP,False,,,,,0.000000,0.000000,reached
671.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
671.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
671.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
671.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.000,STOP,False,,,,,0.000000,0.000000,reached
672.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
672.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
673.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
674.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
675.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.000,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.100,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.200,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.300,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.400,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.500,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.600,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.700,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.800,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
676.900,STOP,True,0,0.001563,0.366682,,0.000000,0.000000,reached
