timestamp_sec,state,marker_found,marker_id,horizontal_error,distance_m,front_obstacle_m,linear_x,angular_z,stop_reason
1177.100,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.100,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.200,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.300,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.400,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.500,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.600,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.700,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.800,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
1177.900,TRACK,True,0,0.405469,1.441391,,0.000000,-0.567656,none
1178.000,TRACK,True,0,0.366406,1.448386,,0.000000,-0.512969,none
1178.100,TRACK,True,0,0.289062,1.474513,,0.000000,-0.404687,none
1178.200,TRACK,True,0,0.182812,1.484423,,0.000000,-0.255937,none
1178.300,TRACK,True,0,0.128906,1.488855,,0.000000,-0.180469,none
1178.400,TRACK,True,0,0.103125,1.487323,,0.160000,-0.144375,none
1178.500,TRACK,True,0,0.073438,1.485003,,0.160000,-0.102813,none
1178.600,TRACK,True,0,0.039062,1.485419,,0.160000,-0.054688,none
1178.700,TRACK,True,0,0.018750,1.442589,,0.160000,-0.026250,none
1178.800,TRACK,True,0,0.012500,1.458663,,0.160000,-0.017500,none
1178.900,TRACK,True,0,0.009375,1.409656,,0.160000,-0.013125,none
1179.000,TRACK,True,0,0.004687,1.402197,,0.160000,-0.006562,none
1179.100,TRACK,True,0,0.003125,1.392420,,0.160000,-0.004375,none
1179.200,TRACK,True,0,0.003125,1.361641,,0.160000,-0.004375,none
1179.300,TRACK,True,0,0.001563,1.368581,,0.160000,-0.002187,none
1179.400,TRACK,True,0,0.002344,1.349706,,0.160000,-0.003281,none
1179.500,TRACK,True,0,0.001563,1.323327,,0.160000,-0.002187,none
1179.600,TRACK,True,0,0.001563,1.303983,,0.160000,-0.002187,none
1179.700,TRACK,True,0,0.000000,1.295031,,0.160000,-0.000000,none
1179.800,TRACK,True,0,0.000000,1.283073,,0.160000,-0.000000,none
1179.900,TRACK,True,0,0.000000,1.260717,,0.160000,-0.000000,none
1180.000,TRACK,True,0,0.000000,1.254397,,0.160000,-0.000000,none
1180.100,TRACK,True,0,0.000781,1.225430,,0.160000,-0.001094,none
1180.200,TRACK,True,0,0.000781,1.198664,,0.160000,-0.001094,none
1180.300,TRACK,True,0,-0.000781,1.194606,,0.160000,0.001094,none
1180.400,TRACK,True,0,0.000781,1.171919,,0.160000,-0.001094,none
1180.500,TRACK,True,0,0.000781,1.150091,,0.160000,-0.001094,none
1180.600,TRACK,True,0,0.000781,1.138583,,0.160000,-0.001094,none
1180.700,TRACK,True,0,-0.001563,1.121140,,0.160000,0.002187,none
1180.800,TRACK,True,0,0.000000,1.119403,,0.160000,-0.000000,none
1180.900,TRACK,True,0,0.000000,1.090869,,0.160000,-0.000000,none
1181.000,TRACK,True,0,0.000000,1.070240,,0.160000,-0.000000,none
1181.100,TRACK,True,0,-0.000781,1.070494,,0.160000,0.001094,none
1181.200,TRACK,True,0,0.000000,1.039681,,0.160000,-0.000000,none
1181.300,TRACK,True,0,-0.000781,1.027413,,0.160000,0.001094,none
1181.400,TRACK,True,0,0.000000,1.008720,,0.160000,-0.000000,none
1181.500,TRACK,True,0,0.000000,0.995588,,0.160000,-0.000000,none
1181.600,TRACK,True,0,0.001563,0.986809,,0.160000,-0.002187,none
1181.700,TRACK,True,0,0.000000,0.964608,,0.160000,-0.000000,none
1181.800,TRACK,True,0,0.000000,0.948484,,0.160000,-0.000000,none
1181.900,TRACK,True,0,0.000781,0.927668,,0.160000,-0.001094,none
1182.000,TRACK,True,0,0.000781,0.911266,,0.160000,-0.001094,none
1182.100,TRACK,True,0,0.000000,0.899594,,0.160000,-0.000000,none
1182.200,TRACK,True,0,0.000000,0.882473,,0.160000,-0.000000,none
1182.300,TRACK,False,,,,,0.160000,0.001094,none
1182.400,TRACK,True,0,-0.001563,0.854317,,0.160000,0.002187,none
1182.500,TRACK,True,0,0.000000,0.834875,,0.160000,-0.000000,none
1182.600,TRACK,True,0,-0.000781,0.813059,,0.160000,0.001094,none
1182.700,TRACK,True,0,0.000000,0.804123,,0.158943,-0.000000,none
1182.800,TRACK,True,0,0.000000,0.780791,,0.150777,-0.000000,none
1182.900,TRACK,True,0,0.000781,0.763841,,0.144844,-0.001094,none
1183.000,TRACK,True,0,0.000000,0.756316,,0.142210,-0.000000,none
