timestamp_sec,state,marker_found,marker_id,horizontal_error,distance_m,front_obstacle_m,linear_x,angular_z,stop_reason
943.800,STOP,False,,,,,0.000000,0.000000,image_timeout
943.800,STOP,False,,,,,0.000000,0.000000,image_timeout
943.900,TRACK,True,0,0.406250,1.446489,,0.000000,-0.568750,none
944.000,TRACK,True,0,0.382812,1.435357,,0.000000,-0.535937,none
944.100,TRACK,True,0,0.276562,1.474553,,0.000000,-0.387187,none
944.200,TRACK,True,0,0.223438,1.484418,,0.000000,-0.312812,none
944.300,TRACK,True,0,0.162500,1.486949,,0.000000,-0.227500,none
944.400,TRACK,True,0,0.101562,1.487187,,0.160000,-0.142187,none
944.500,TRACK,True,0,0.059375,1.475485,,0.160000,-0.083125,none
944.600,TRACK,True,0,0.032031,1.461803,,0.160000,-0.044844,none
944.700,TRACK,True,0,0.020313,1.448800,,0.160000,-0.028437,none
944.800,TRACK,True,0,0.012500,1.423010,,0.160000,-0.017500,none
944.900,TRACK,True,0,0.009375,1.409656,,0.160000,-0.013125,none
945.000,TRACK,True,0,0.007031,1.397366,,0.160000,-0.009844,none
945.100,TRACK,True,0,0.003906,1.382641,,0.160000,-0.005469,none
945.200,TRACK,True,0,0.003125,1.361641,,0.160000,-0.004375,none
945.300,TRACK,True,0,0.002344,1.350046,,0.160000,-0.003281,none
945.400,TRACK,True,0,0.001563,1.338838,,0.160000,-0.002187,none
945.500,TRACK,True,0,0.001563,1.323327,,0.160000,-0.002187,none
945.600,TRACK,True,0,0.001563,1.303983,,0.160000,-0.002187,none
945.700,TRACK,True,0,0.000000,1.295031,,0.160000,-0.000000,none
945.800,TRACK,True,0,0.000781,1.284654,,0.160000,-0.001094,none
945.900,TRACK,True,0,0.000000,1.260717,,0.160000,-0.000000,none
946.000,TRACK,True,0,0.000000,1.235513,,0.160000,-0.000000,none
946.100,TRACK,True,0,0.000781,1.217046,,0.160000,-0.001094,none
946.200,TRACK,True,0,0.000000,1.198274,,0.160000,-0.000000,none
946.300,TRACK,True,0,-0.000781,1.194606,,0.160000,0.001094,none
946.400,TRACK,True,0,-0.000781,1.172018,,0.160000,0.001094,none
946.500,TRACK,True,0,0.000000,1.151640,,0.160000,-0.000000,none
946.600,TRACK,True,0,0.000781,1.138583,,0.160000,-0.001094,none
946.700,TRACK,True,0,0.000781,1.129077,,0.160000,-0.001094,none
946.800,TRACK,True,0,0.000781,1.107101,,0.160000,-0.001094,none
946.900,TRACK,True,0,0.000000,1.092376,,0.160000,-0.000000,none
947.000,TRACK,True,0,0.000000,1.075898,,0.160000,-0.000000,none
947.100,TRACK,True,0,-0.000781,1.068594,,0.160000,0.001094,none
947.200,TRACK,True,0,-0.001563,1.034766,,0.160000,0.002187,none
947.300,TRACK,True,0,-0.000781,1.015179,,0.160000,0.001094,none
947.400,TRACK,False,,,,,0.160000,-0.000000,none
947.500,TRACK,True,0,0.000000,0.988389,,0.160000,-0.000000,none
947.600,TRACK,True,0,0.000781,0.975999,,0.160000,-0.001094,none
947.700,TRACK,True,0,0.000000,0.960464,,0.160000,-0.000000,none
947.800,TRACK,True,0,0.000000,0.938012,,0.160000,-0.000000,none
947.900,TRACK,True,0,-0.000781,0.928489,,0.160000,0.001094,none
948.000,TRACK,True,0,0.000000,0.910515,,0.160000,-0.000000,none
948.100,TRACK,True,0,0.000000,0.899594,,0.160000,-0.000000,none
948.200,TRACK,True,0,0.000000,0.879874,,0.160000,-0.000000,none
948.300,TRACK,True,0,0.000000,0.869051,,0.160000,-0.000000,none
948.400,TRACK,False,,,,,0.160000,-0.000000,none
948.500,TRACK,True,0,-0.000781,0.826767,,0.160000,0.001094,none
948.600,TRACK,True,0,0.000000,0.809010,,0.160000,-0.000000,none
948.700,TRACK,True,0,0.001563,0.802912,,0.158519,-0.002187,none
948.800,TRACK,True,0,0.000000,0.777619,,0.149667,-0.000000,none
948.900,TRACK,False,,,,,0.147276,-0.000000,none
949.000,TRACK,True,0,-0.001563,0.753352,,0.141173,0.002187,none
949.100,TRACK,False,,,,,0.135130,0.001094,none
949.200,TRACK,False,,,,,0.131980,-0.000000,none
949.300,TRACK,True,0,0.000000,0.711542,,0.126540,-0.000000,none
949.400,TRACK,True,0,0.000000,0.699165,,0.122208,-0.000000,none
949.500,TRACK,False,,,,,0.115851,0.001094,none
949.600,TRACK,False,,,,,0.113651,-0.000000,none
949.700,TRACK,True,0,0.000000,0.657299,,0.107555,-0.000000,none
949.800,TRACK,True,0,0.000000,0.645543,,0.103440,-0.000000,none
949.900,TRACK,False,,,,,0.102026,-0.001094,none
950.000,TRACK,True,0,-0.000781,0.623680,,0.095788,0.001094,none
950.100,TRACK,False,,,,,0.094991,0.001094,none
950.200,TRACK,False,,,,,0.091766,0.001094,none
950.300,TRACK,False,,,,,0.088463,-0.000000,none
950.400,TRACK,True,0,0.000000,0.589976,,0.083992,-0.000000,none
950.500,TRACK,False,,,,,0.082935,-0.001094,none
950.600,TRACK,True,0,-0.000781,0.572915,,0.078020,0.001094,none
950.700,TRACK,True,0,0.000000,0.562872,,0.074505,-0.000000,none
950.800,TRACK,True,0,0.000000,0.555158,,0.071805,-0.000000,none
950.900,TRACK,True,0,0.000000,0.547656,,0.069180,-0.000000,none
951.000,TRACK,True,0,-0.000781,0.538333,,0.065917,0.001094,none
951.100,TRACK,True,0,-0.001563,0.533919,,0.064372,0.002187,none
951.200,TRACK,True,0,0.000000,0.528394,,0.062438,-0.000000,none
951.300,TRACK,True,0,0.000000,0.521616,,0.060065,-0.000000,none
951.400,TRACK,False,,,,,0.058658,-0.000000,none
951.500,TRACK,True,0,0.000000,0.511082,,0.056379,-0.000000,none
951.600,TRACK,True,0,0.000000,0.500410,,0.052643,-0.000000,none
951.700,TRACK,True,0,0.000000,0.499141,,0.052199,-0.000000,none
951.800,TRACK,True,0,0.000000,0.490709,,0.049248,-0.000000,none
951.900,TRACK,True,0,0.000000,0.486937,,0.047928,-0.000000,none
952.000,TRACK,True,0,-0.000781,0.482279,,0.046298,0.001094,none
952.100,TRACK,True,0,0.000000,0.478602,,0.045011,-0.000000,none
952.200,TRACK,True,0,-0.000781,0.472827,,0.042990,0.001094,none
952.300,TRACK,True,0,-0.000781,0.469885,,0.041960,0.001094,none
952.400,TRACK,True,0,0.000000,0.463978,,0.039892,-0.000000,none
952.500,TRACK,True,0,0.000000,0.461251,,0.038938,-0.000000,none
952.600,TRACK,False,,,,,0.037264,-0.000000,none
952.700,TRACK,True,0,0.000000,0.451033,,0.035362,-0.000000,none
952.800,TRACK,True,0,0.000781,0.449394,,0.034788,-0.001094,none
952.900,TRACK,True,0,-0.001563,0.443410,,0.032693,0.002187,none
953.000,TRACK,True,0,-0.000781,0.441482,,0.032019,0.001094,none
953.100,TRACK,True,0,-0.000781,0.438070,,0.030824,0.001094,none
953.200,TRACK,False,,,,,0.030390,-0.000000,none
953.300,TRACK,False,,,,,0.029357,-0.000000,none
953.400,TRACK,True,0,-0.000781,0.428840,,0.027594,0.001094,none
953.500,TRACK,True,0,0.000781,0.427136,,0.026998,-0.001094,none
953.600,TRACK,True,0,-0.000781,0.424605,,0.026112,0.001094,none
953.700,TRACK,True,0,-0.000781,0.421577,,0.025052,0.001094,none
953.800,TRACK,True,0,-0.000781,0.418778,,0.024072,0.001094,none
953.900,TRACK,True,0,0.000000,0.416458,,0.023260,-0.000000,none
954.000,TRACK,False,,,,,0.022641,-0.000000,none
954.100,TRACK,True,0,0.000000,0.411959,,0.021686,-0.000000,none
954.200,TRACK,True,0,0.000000,0.409476,,0.020817,-0.000000,none
954.300,TRACK,True,0,0.000000,0.406220,,0.019677,-0.000000,none
954.400,TRACK,True,0,0.000000,0.405413,,0.019394,-0.000000,none
954.500,TRACK,True,0,0.000000,0.404104,,0.018937,-0.000000,none
954.600,TRACK,True,0,0.000000,0.400343,,0.017620,-0.000000,none
954.700,TRACK,False,,,,,0.017427,0.001094,none
954.800,TRACK,False,,,,,0.016465,0.001094,none
954.900,TRACK,False,,,,,0.016392,-0.000000,none
955.000,TRACK,True,0,0.000781,0.394001,,0.015400,-0.001094,none
955.100,TRACK,False,,,,,0.014562,-0.000000,none
