timestamp_sec,state,marker_found,marker_id,horizontal_error,distance_m,front_obstacle_m,linear_x,angular_z,stop_reason
474.100,TRACK,True,0,-0.001563,1.422665,,0.160000,0.002187,none
474.100,TRACK,True,0,-0.001563,1.422665,,0.160000,0.002187,none
474.200,TRACK,True,0,-0.001563,1.422665,,0.160000,0.002187,none
474.300,TRACK,True,0,-0.001563,1.422665,,0.160000,0.002187,none
474.400,TRACK,True,0,-0.000781,1.396697,,0.160000,0.001094,none
474.500,TRACK,True,0,-0.001563,1.393725,,0.160000,0.002187,none
474.600,TRACK,True,0,0.000000,1.368488,,0.160000,-0.000000,none
474.700,TRACK,True,0,0.000000,1.371897,,0.160000,-0.000000,none
474.800,TRACK,True,0,-0.001563,1.346583,,0.160000,0.002187,none
474.900,TRACK,True,0,0.000000,1.326167,,0.160000,-0.000000,none
475.000,TRACK,True,0,0.000000,1.326167,,0.160000,-0.000000,none
475.100,TRACK,True,0,0.000000,1.283388,,0.160000,-0.000000,none
475.200,TRACK,True,0,0.000000,1.283388,,0.160000,-0.000000,none
475.300,TRACK,True,0,0.000781,1.262635,,0.160000,-0.001094,none
475.400,TRACK,True,0,0.000000,1.243282,,0.160000,-0.000000,none
475.500,TRACK,True,0,0.000000,1.243282,,0.160000,-0.000000,none
475.600,TRACK,True,0,-0.000781,1.213244,,0.160000,0.001094,none
475.700,TRACK,True,0,0.000000,1.189639,,0.160000,-0.000000,none
475.800,TRACK,True,0,0.000000,1.166871,,0.160000,-0.000000,none
475.900,TRACK,True,0,0.000000,1.170148,,0.160000,-0.000000,none
476.000,TRACK,True,0,0.001563,1.153189,,0.160000,-0.002187,none
476.100,TRACK,True,0,0.000000,1.136715,,0.160000,-0.000000,none
476.200,TRACK,True,0,-0.000781,1.112975,,0.160000,0.001094,none
476.300,TRACK,True,0,0.000000,1.105139,,0.160000,-0.000000,none
476.400,TRACK,True,0,0.000000,1.072558,,0.160000,-0.000000,none
476.500,TRACK,False,,,,,0.160000,-0.001094,none
476.600,TRACK,True,0,-0.000781,1.053936,,0.160000,0.001094,none
476.700,TRACK,True,0,0.000000,1.035624,,0.160000,-0.000000,none
476.800,TRACK,True,0,0.000000,1.020129,,0.160000,-0.000000,none
476.900,TRACK,True,0,0.000781,0.999977,,0.160000,-0.001094,none
477.000,TRACK,True,0,0.000000,0.994626,,0.160000,-0.000000,none
477.100,TRACK,True,0,0.000781,0.971075,,0.160000,-0.001094,none
477.200,TRACK,True,0,0.000000,0.945247,,0.160000,-0.000000,none
477.300,TRACK,True,0,-0.000781,0.936858,,0.160000,0.001094,none
477.400,TRACK,True,0,0.000000,0.925233,,0.160000,-0.000000,none
477.500,TRACK,True,0,0.000000,0.903410,,0.160000,-0.000000,none
477.600,TRACK,True,0,0.000000,0.883395,,0.160000,-0.000000,none
477.700,TRACK,True,0,0.001563,0.873685,,0.160000,-0.002187,none
477.800,TRACK,True,0,0.000000,0.864892,,0.160000,-0.000000,none
477.900,TRACK,True,0,0.000000,0.840200,,0.160000,-0.000000,none
478.000,TRACK,False,,,,,0.160000,0.001094,none
478.100,TRACK,True,0,0.000000,0.811939,,0.160000,-0.000000,none
478.200,TRACK,True,0,0.000000,0.795700,,0.155995,-0.000000,none
478.300,TRACK,True,0,0.000000,0.780098,,0.150534,-0.000000,none
478.400,TRACK,False,,,,,0.145757,-0.001094,none
478.500,TRACK,True,0,0.000000,0.746558,,0.138795,-0.000000,none
478.600,TRACK,True,0,0.000781,0.731449,,0.133507,-0.001094,none
478.700,TRACK,False,,,,,0.130677,-0.000000,none
478.800,TRACK,True,0,0.000000,0.710447,,0.126156,-0.000000,none
478.900,TRACK,True,0,0.000000,0.690038,,0.119013,-0.000000,none
479.000,TRACK,False,,,,,0.116068,-0.001094,none
479.100,TRACK,True,0,0.000781,0.665527,,0.110435,-0.001094,none
479.200,TRACK,True,0,-0.000781,0.654637,,0.106623,0.001094,none
479.300,TRACK,False,,,,,0.105775,-0.000000,none
479.400,TRACK,True,0,0.000000,0.635596,,0.099958,-0.000000,none
479.500,TRACK,False,,,,,0.099958,-0.000000,none
479.600,TRACK,False,,,,,0.094223,-0.001094,none
479.700,TRACK,True,0,0.000000,0.602803,,0.088481,-0.000000,none
479.800,TRACK,True,0,-0.000781,0.595336,,0.085868,0.001094,none
479.900,TRACK,False,,,,,0.083027,0.001094,none
480.000,TRACK,False,,,,,0.080781,-0.002187,none
480.100,TRACK,True,0,0.000781,0.569883,,0.076959,-0.001094,none
480.200,TRACK,True,0,0.000000,0.560353,,0.073623,-0.000000,none
480.300,TRACK,False,,,,,0.072868,-0.001094,none
480.400,TRACK,False,,,,,0.069442,-0.000000,none
480.500,TRACK,True,0,0.000781,0.539449,,0.066307,-0.001094,none
480.600,TRACK,True,0,0.000000,0.530467,,0.063163,-0.000000,none
480.700,TRACK,True,0,-0.000781,0.525189,,0.061316,0.001094,none
480.800,TRACK,False,,,,,0.060003,0.001094,none
480.900,TRACK,False,,,,,0.058341,-0.000000,none
481.000,TRACK,False,,,,,0.056023,-0.000000,none
481.100,TRACK,True,0,0.000000,0.503607,,0.053762,-0.000000,none
481.200,TRACK,True,0,0.000000,0.497313,,0.051559,-0.000000,none
481.300,TRACK,True,0,0.000000,0.491173,,0.049411,-0.000000,none
481.400,TRACK,True,0,-0.000781,0.486660,,0.047831,0.001094,none
481.500,TRACK,True,0,0.000781,0.480779,,0.045773,-0.001094,none
481.600,TRACK,True,0,0.001563,0.476467,,0.044264,-0.002187,none
481.700,TRACK,True,0,0.000781,0.472062,,0.042722,-0.001094,none
481.800,TRACK,True,0,0.000000,0.468059,,0.041321,-0.000000,none
481.900,TRACK,True,0,0.000000,0.462541,,0.039389,-0.000000,none
482.000,TRACK,True,0,-0.000781,0.458541,,0.037989,0.001094,none
482.100,TRACK,True,0,-0.000781,0.455876,,0.037057,0.001094,none
482.200,TRACK,True,0,0.000000,0.452103,,0.035736,-0.000000,none
482.300,TRACK,True,0,0.000781,0.448150,,0.034353,-0.001094,none
482.400,TRACK,False,,,,,0.033958,-0.000000,none
482.500,TRACK,True,0,0.000000,0.442056,,0.032220,-0.000000,none
482.600,TRACK,True,0,-0.000781,0.438090,,0.030831,0.001094,none
